date_time,raw demand (MW),category,cleaned demand (MW)
2016-01-01 00:00:00,3340.356277358408,OKAY,3340
2016-01-01 01:00:00,3434.0096718124423,OKAY,3434
2016-01-01 02:00:00,3325.3881892684594,OKAY,3325
2016-01-01 03:00:00,3178.5458792189497,OKAY,3179
2016-01-01 04:00:00,3054.3999719131243,OKAY,3054
2016-01-01 05:00:00,2946.8036892331256,OKAY,2947
2016-01-01 06:00:00,2870.4632,OKAY,2870
2016-01-01 07:00:00,2829.9931954577446,OKAY,2830
2016-01-01 08:00:00,2830.07519558154,OKAY,2830
2016-01-01 09:00:00,2789.470653893618,OKAY,2789
2016-01-01 10:00:00,2757.999807559011,OKAY,2758
2016-01-01 11:00:00,2769.67899595209,OKAY,2770
2016-01-01 12:00:00,2820.740363359216,OKAY,2821
2016-01-01 13:00:00,2886.1420250755405,OKAY,2886
2016-01-01 14:00:00,2915.7730293055047,OKAY,2916
2016-01-01 15:00:00,2986.1868111998824,OKAY,2986
2016-01-01 16:00:00,3123.548756905999,OKAY,3124
2016-01-01 17:00:00,3247.579769794736,OKAY,3248
2016-01-01 18:00:00,3352.406982794137,OKAY,3352
2016-01-01 19:00:00,3412.09689778373,OKAY,3412
2016-01-01 20:00:00,3428.0093294307626,OKAY,3428
2016-01-01 21:00:00,3433.3133545595924,OKAY,3433
2016-01-01 22:00:00,3451.207173279529,OKAY,3451
2016-01-01 23:00:00,3517.562756003938,OKAY,3518
2016-01-02 00:00:00,3659.564831212427,OKAY,3660
2016-01-02 01:00:00,3815.907048478152,OKAY,3816
2016-01-02 02:00:00,3822.201999957104,OKAY,3822
2016-01-02 03:00:00,3813.0950924527406,OKAY,3813
2016-01-02 04:00:00,3746.740391018644,OKAY,3747
2016-01-02 05:00:00,3655.2277295377103,OKAY,3655
2016-01-02 06:00:00,3508.5358,OKAY,3509
2016-01-02 07:00:00,3355.613184740334,OKAY,3356
2016-01-02 08:00:00,3266.4540619656327,OKAY,3266
2016-01-02 09:00:00,3188.694394216187,OKAY,3189
2016-01-02 10:00:00,3161.5121726670823,OKAY,3162
2016-01-02 11:00:00,3179.928440591759,OKAY,3180
2016-01-02 12:00:00,3264.364321447668,OKAY,3264
2016-01-02 13:00:00,3390.768679019876,OKAY,3391
2016-01-02 14:00:00,3496.279340035852,OKAY,3496
2016-01-02 15:00:00,3641.9169426165377,OKAY,3642
2016-01-02 16:00:00,3833.4581202312047,OKAY,3833
2016-01-02 17:00:00,3985.8567102748143,OKAY,3986
2016-01-02 18:00:00,4071.913336478904,OKAY,4072
2016-01-02 19:00:00,4092.782644357187,OKAY,4093
2016-01-02 20:00:00,4062.784728355785,OKAY,4063
2016-01-02 21:00:00,4023.899823149238,OKAY,4024
2016-01-02 22:00:00,4007.2339022192273,OKAY,4007
2016-01-02 23:00:00,4038.6623485499617,OKAY,4039
2016-01-03 00:00:00,4121.057279367107,OKAY,4121
2016-01-03 01:00:00,4271.860140548375,OKAY,4272
2016-01-03 02:00:00,4264.455468082256,OKAY,4264
2016-01-03 03:00:00,4231.841359672038,OKAY,4232
2016-01-03 04:00:00,4165.908569288633,OKAY,4166
2016-01-03 05:00:00,4050.7876715013526,OKAY,4051
2016-01-03 06:00:00,3901.5219,OKAY,3902
2016-01-03 07:00:00,3751.282759365803,OKAY,3751
2016-01-03 08:00:00,3622.7105349078447,OKAY,3623
2016-01-03 09:00:00,3534.4339526617064,OKAY,3534
2016-01-03 10:00:00,3485.717173313484,OKAY,3486
2016-01-03 11:00:00,3489.164085691963,OKAY,3489
2016-01-03 12:00:00,3531.332828492716,OKAY,3531
2016-01-03 13:00:00,3612.5927968510177,OKAY,3613
2016-01-03 14:00:00,3666.188644551736,OKAY,3666
2016-01-03 15:00:00,3746.491575937033,OKAY,3746
2016-01-03 16:00:00,3816.898670047593,OKAY,3817
2016-01-03 17:00:00,3759.749816201804,OKAY,3760
2016-01-03 18:00:00,3610.0644569421393,OKAY,3610
2016-01-03 19:00:00,3502.34136750408,OKAY,3502
2016-01-03 20:00:00,3413.2609979757576,OKAY,3413
2016-01-03 21:00:00,3314.59691169858,OKAY,3315
2016-01-03 22:00:00,3239.230883682252,OKAY,3239
2016-01-03 23:00:00,3197.674927167617,OKAY,3198
2016-01-04 00:00:00,3297.967353803855,OKAY,3298
2016-01-04 01:00:00,3555.95046416127,OKAY,3556
