date_time,raw demand (MW),category,cleaned demand (MW)
2016-01-01 00:00:00,264.749167,OKAY,265
2016-01-01 01:00:00,273.009333,OKAY,273
2016-01-01 02:00:00,268.346917,OKAY,268
2016-01-01 03:00:00,263.136417,OKAY,263
2016-01-01 04:00:00,257.408583,OKAY,257
2016-01-01 05:00:00,253.553083,OKAY,254
2016-01-01 06:00:00,247.617083,OKAY,248
2016-01-01 07:00:00,246.212,OKAY,246
2016-01-01 08:00:00,243.616,OKAY,244
2016-01-01 09:00:00,241.911,OKAY,242
2016-01-01 10:00:00,240.475,OKAY,240
2016-01-01 11:00:00,239.636,OKAY,240
2016-01-01 12:00:00,240.791,OKAY,241
2016-01-01 13:00:00,244.531,OKAY,245
2016-01-01 14:00:00,243.972,OKAY,244
2016-01-01 15:00:00,240.312,OKAY,240
2016-01-01 16:00:00,240.685,OKAY,241
2016-01-01 17:00:00,239.704,OKAY,240
2016-01-01 18:00:00,237.795,OKAY,238
2016-01-01 19:00:00,235.567,OKAY,236
2016-01-01 20:00:00,232.457,OKAY,232
2016-01-01 21:00:00,227.947,OKAY,228
2016-01-01 22:00:00,226.655,OKAY,227
2016-01-01 23:00:00,231.845,OKAY,232
2016-01-02 00:00:00,249.515,OKAY,250
2016-01-02 01:00:00,257.696,OKAY,258
2016-01-02 02:00:00,257.77,OKAY,258
2016-01-02 03:00:00,258.374,OKAY,258
2016-01-02 04:00:00,253.256,OKAY,253
2016-01-02 05:00:00,249.236,OKAY,249
2016-01-02 06:00:00,243.424,OKAY,243
2016-01-02 07:00:00,240.742,OKAY,241
2016-01-02 08:00:00,239.32,OKAY,239
2016-01-02 09:00:00,238.368,OKAY,238
2016-01-02 10:00:00,237.885,OKAY,238
2016-01-02 11:00:00,238.627,OKAY,239
2016-01-02 12:00:00,242.317,OKAY,242
2016-01-02 13:00:00,250.082,OKAY,250
2016-01-02 14:00:00,253.383,OKAY,253
2016-01-02 15:00:00,255.551,OKAY,256
2016-01-02 16:00:00,256.666,OKAY,257
2016-01-02 17:00:00,254.406,OKAY,254
2016-01-02 18:00:00,252.457,OKAY,252
2016-01-02 19:00:00,248.665,OKAY,249
2016-01-02 20:00:00,241.255,OKAY,241
2016-01-02 21:00:00,237.243,OKAY,237
2016-01-02 22:00:00,234.709,OKAY,235
2016-01-02 23:00:00,236.018,OKAY,236
2016-01-03 00:00:00,254.678,OKAY,255
2016-01-03 01:00:00,265.689,OKAY,266
2016-01-03 02:00:00,264.053,OKAY,264
2016-01-03 03:00:00,263.499,OKAY,263
2016-01-03 04:00:00,261.523,OKAY,262
2016-01-03 05:00:00,256.626,OKAY,257
2016-01-03 06:00:00,249.944,OKAY,250
2016-01-03 07:00:00,244.455,OKAY,244
2016-01-03 08:00:00,240.747,OKAY,241
2016-01-03 09:00:00,238.114,OKAY,238
2016-01-03 10:00:00,237.435,OKAY,237
2016-01-03 11:00:00,238.094,OKAY,238
2016-01-03 12:00:00,241.144,OKAY,241
2016-01-03 13:00:00,248.232,OKAY,248
2016-01-03 14:00:00,250.199,OKAY,250
2016-01-03 15:00:00,249.5,OKAY,250
2016-01-03 16:00:00,252.422,OKAY,252
2016-01-03 17:00:00,252.569,OKAY,253
2016-01-03 18:00:00,250.747,OKAY,251
2016-01-03 19:00:00,244.093,OKAY,244
2016-01-03 20:00:00,245.076,OKAY,245
2016-01-03 21:00:00,243.462,OKAY,243
2016-01-03 22:00:00,242.64,OKAY,243
2016-01-03 23:00:00,247.899,OKAY,248
2016-01-04 00:00:00,270.112,OKAY,270
2016-01-04 01:00:00,281.013,OKAY,281
2016-01-04 02:00:00,290.008,OKAY,290
2016-01-04 03:00:00,290.611,OKAY,291
2016-01-04 04:00:00,295.774,OKAY,296
2016-01-04 05:00:00,287.632,OKAY,288
2016-01-04 06:00:00,280.206,OKAY,280
2016-01-04 07:00:00,275.435,OKAY,275
2016-01-04 08:00:00,272.491,OKAY,272
2016-01-04 09:00:00,271.144,OKAY,271
2016-01-04 10:00:00,272.486,OKAY,272
2016-01-04 11:00:00,280.268,OKAY,280
2016-01-04 12:00:00,285.78,OKAY,286
2016-01-04 13:00:00,311.019,OKAY,311
2016-01-04 14:00:00,323.401,OKAY,323
2016-01-04 15:00:00,324.277,OKAY,324
2016-01-04 16:00:00,325.955,OKAY,326
2016-01-04 17:00:00,328.834,OKAY,329
2016-01-04 18:00:00,324.898,OKAY,325
2016-01-04 19:00:00,322.392,OKAY,322
2016-01-04 20:00:00,314.519,OKAY,315
2016-01-04 21:00:00,306.275,OKAY,306
2016-01-04 22:00:00,298.277,OKAY,298
2016-01-04 23:00:00,304.359,OKAY,304
2016-01-05 00:00:00,316.297,OKAY,316
2016-01-05 01:00:00,328.584,OKAY,329
2016-01-05 02:00:00,323.904,OKAY,324
2016-01-05 03:00:00,322.908,OKAY,323
2016-01-05 04:00:00,317.865,OKAY,318
2016-01-05 05:00:00,307.565,OKAY,308
2016-01-05 06:00:00,295.886,OKAY,296
2016-01-05 07:00:00,288.34,OKAY,288
2016-01-05 08:00:00,286.122,OKAY,286
2016-01-05 09:00:00,284.341,OKAY,284
2016-01-05 10:00:00,284.499,OKAY,284
2016-01-05 11:00:00,289.995,OKAY,290
2016-01-05 12:00:00,299.946,OKAY,300
2016-01-05 13:00:00,318.685,OKAY,319
2016-01-05 14:00:00,334.385,DELTA,318
2016-01-05 15:00:00,320.296,OKAY,320
2016-01-05 16:00:00,319.195,OKAY,319
2016-01-05 17:00:00,315.963,OKAY,316
2016-01-05 18:00:00,313.962,OKAY,314
2016-01-05 19:00:00,309.638,OKAY,310
2016-01-05 20:00:00,310.824,OKAY,311
2016-01-05 21:00:00,304.574,OKAY,305
2016-01-05 22:00:00,299.374,OKAY,299
2016-01-05 23:00:00,299.912,OKAY,300
2016-01-06 00:00:00,311.984,OKAY,312
2016-01-06 01:00:00,317.493,OKAY,317
2016-01-06 02:00:00,318.037,OKAY,318
2016-01-06 03:00:00,316.29,OKAY,316
2016-01-06 04:00:00,307.198,OKAY,307
2016-01-06 05:00:00,296.433,OKAY,296
2016-01-06 06:00:00,283.75,OKAY,284
2016-01-06 07:00:00,274.707,OKAY,275
2016-01-06 08:00:00,274.817,OKAY,275
2016-01-06 09:00:00,271.29,OKAY,271
2016-01-06 10:00:00,269.684,OKAY,270
2016-01-06 11:00:00,271.259,OKAY,271
2016-01-06 12:00:00,286.52,OKAY,287
2016-01-06 13:00:00,300.289,OKAY,300
2016-01-06 14:00:00,314.25,OKAY,314
2016-01-06 15:00:00,317.581,OKAY,318
2016-01-06 16:00:00,316.553,OKAY,317
2016-01-06 17:00:00,316.996,OKAY,317
2016-01-06 18:00:00,316.791,OKAY,317
2016-01-06 19:00:00,316.175,OKAY,316
2016-01-06 20:00:00,314.091,OKAY,314
2016-01-06 21:00:00,307.659,OKAY,308
2016-01-06 22:00:00,308.472,OKAY,308
2016-01-06 23:00:00,308.5,OKAY,309
