date_time,raw demand (MW),category,cleaned demand (MW)
2016-01-01 00:00:00,8067.625999999999,OKAY,8068
2016-01-01 01:00:00,7799.597,OKAY,7800
2016-01-01 02:00:00,7595.764,OKAY,7596
2016-01-01 03:00:00,7331.112,OKAY,7331
2016-01-01 04:00:00,7086.942,OKAY,7087
2016-01-01 05:00:00,6845.574,OKAY,6846
2016-01-01 06:00:00,6558.852,OKAY,6559
2016-01-01 07:00:00,6369.352,OKAY,6369
2016-01-01 08:00:00,6181.687,OKAY,6182
2016-01-01 09:00:00,6102.495,OKAY,6102
2016-01-01 10:00:00,6114.513,OKAY,6115
2016-01-01 11:00:00,6199.3060000000005,OKAY,6199
2016-01-01 12:00:00,6358.570000000001,OKAY,6359
2016-01-01 13:00:00,6517.036,OKAY,6517
2016-01-01 14:00:00,6523.313,OKAY,6523
2016-01-01 15:00:00,6757.786,OKAY,6758
2016-01-01 16:00:00,6977.460999999999,OKAY,6977
2016-01-01 17:00:00,7117.398,OKAY,7117
2016-01-01 18:00:00,7219.749,OKAY,7220
2016-01-01 19:00:00,7199.806,OKAY,7200
2016-01-01 20:00:00,7166.553,OKAY,7167
2016-01-01 21:00:00,7225.669,OKAY,7226
2016-01-01 22:00:00,7373.993,OKAY,7374
2016-01-01 23:00:00,7826.882,OKAY,7827
2016-01-02 00:00:00,7864.978,OKAY,7865
2016-01-02 01:00:00,7797.749,OKAY,7798
2016-01-02 02:00:00,7675.740000000001,OKAY,7676
2016-01-02 03:00:00,7498.33,OKAY,7498
2016-01-02 04:00:00,7201.409000000001,OKAY,7201
2016-01-02 05:00:00,6868.063999999999,OKAY,6868
2016-01-02 06:00:00,6566.586,OKAY,6567
2016-01-02 07:00:00,6332.915,OKAY,6333
2016-01-02 08:00:00,6237.176,OKAY,6237
2016-01-02 09:00:00,6211.013000000001,OKAY,6211
2016-01-02 10:00:00,6217.829,OKAY,6218
2016-01-02 11:00:00,6350.619,OKAY,6351
2016-01-02 12:00:00,6600.946,OKAY,6601
2016-01-02 13:00:00,6868.496999999999,OKAY,6868
2016-01-02 14:00:00,7057.612999999999,OKAY,7058
2016-01-02 15:00:00,7290.463000000001,OKAY,7290
2016-01-02 16:00:00,7489.173,OKAY,7489
2016-01-02 17:00:00,7579.113,OKAY,7579
2016-01-02 18:00:00,7571.592,OKAY,7572
2016-01-02 19:00:00,7515.201,OKAY,7515
2016-01-02 20:00:00,7444.841,OKAY,7445
2016-01-02 21:00:00,7350.98,OKAY,7351
2016-01-02 22:00:00,7372.678,OKAY,7373
2016-01-02 23:00:00,7843.768999999999,OKAY,7844
2016-01-03 00:00:00,8036.224,OKAY,8036
2016-01-03 01:00:00,8016.864,OKAY,8017
2016-01-03 02:00:00,7859.392,OKAY,7859
2016-01-03 03:00:00,7717.244,OKAY,7717
2016-01-03 04:00:00,7411.034,OKAY,7411
2016-01-03 05:00:00,7024.78,OKAY,7025
2016-01-03 06:00:00,6649.964,OKAY,6650
2016-01-03 07:00:00,6440.461,OKAY,6440
2016-01-03 08:00:00,6352.323,OKAY,6352
2016-01-03 09:00:00,6273.54,OKAY,6274
2016-01-03 10:00:00,6248.732,OKAY,6249
2016-01-03 11:00:00,6348.959999999999,OKAY,6349
2016-01-03 12:00:00,6462.543000000001,OKAY,6463
2016-01-03 13:00:00,6670.799,OKAY,6671
2016-01-03 14:00:00,6834.939,OKAY,6835
2016-01-03 15:00:00,7064.134,OKAY,7064
2016-01-03 16:00:00,7269.282999999999,OKAY,7269
2016-01-03 17:00:00,7384.103999999999,OKAY,7384
2016-01-03 18:00:00,7451.969999999999,OKAY,7452
2016-01-03 19:00:00,7519.748,OKAY,7520
2016-01-03 20:00:00,7476.308,OKAY,7476
2016-01-03 21:00:00,7533.445,OKAY,7533
2016-01-03 22:00:00,7772.821,OKAY,7773
2016-01-03 23:00:00,8209.815,OKAY,8210
2016-01-04 00:00:00,8368.863,OKAY,8369
2016-01-04 01:00:00,8263.627,OKAY,8264
2016-01-04 02:00:00,8167.184999999999,OKAY,8167
2016-01-04 03:00:00,7938.307,OKAY,7938
2016-01-04 04:00:00,7593.892,OKAY,7594
2016-01-04 05:00:00,7253.508,OKAY,7254
2016-01-04 06:00:00,6979.996,OKAY,6980
2016-01-04 07:00:00,6799.1900000000005,OKAY,6799
2016-01-04 08:00:00,6778.385,OKAY,6778
2016-01-04 09:00:00,6809.45,OKAY,6809
2016-01-04 10:00:00,6973.289,OKAY,6973
2016-01-04 11:00:00,7363.617,OKAY,7364
2016-01-04 12:00:00,8176.272,OKAY,8176
2016-01-04 13:00:00,8703.25,OKAY,8703
2016-01-04 14:00:00,8735.737000000001,OKAY,8736
2016-01-04 15:00:00,8752.997,OKAY,8753
2016-01-04 16:00:00,8885.047,OKAY,8885
2016-01-04 17:00:00,8932.122,OKAY,8932
2016-01-04 18:00:00,8955.881000000001,OKAY,8956
2016-01-04 19:00:00,8988.096000000001,OKAY,8988
2016-01-04 20:00:00,8908.703000000001,OKAY,8909
2016-01-04 21:00:00,8787.604,OKAY,8788
2016-01-04 22:00:00,8951.26,OKAY,8951
2016-01-04 23:00:00,9465.027999999998,OKAY,9465
2016-01-05 00:00:00,9658.744,OKAY,9659
2016-01-05 01:00:00,9616.506,OKAY,9617
2016-01-05 02:00:00,9488.179,OKAY,9488
2016-01-05 03:00:00,9148.083,OKAY,9148
2016-01-05 04:00:00,8670.245,OKAY,8670
2016-01-05 05:00:00,8209.223,OKAY,8209
2016-01-05 06:00:00,7901.99,OKAY,7902
2016-01-05 07:00:00,7755.200999999999,OKAY,7755
2016-01-05 08:00:00,7689.401,OKAY,7689
2016-01-05 09:00:00,7701.286,OKAY,7701
2016-01-05 10:00:00,7903.108,OKAY,7903
2016-01-05 11:00:00,8317.935,OKAY,8318
2016-01-05 12:00:00,9058.375,OKAY,9058
2016-01-05 13:00:00,9542.036,OKAY,9542
2016-01-05 14:00:00,9602.152,OKAY,9602
2016-01-05 15:00:00,9465.407,OKAY,9465
2016-01-05 16:00:00,9345.889,OKAY,9346
2016-01-05 17:00:00,9172.081,OKAY,9172
2016-01-05 18:00:00,9009.833,OKAY,9010
2016-01-05 19:00:00,8891.351,OKAY,8891
2016-01-05 20:00:00,8693.198,OKAY,8693
2016-01-05 21:00:00,8551.457,OKAY,8551
2016-01-05 22:00:00,8641.788999999999,OKAY,8642
2016-01-05 23:00:00,9224.843,OKAY,9225
2016-01-06 00:00:00,9460.116,OKAY,9460
2016-01-06 01:00:00,9390.757,OKAY,9391
2016-01-06 02:00:00,9313.592,OKAY,9314
2016-01-06 03:00:00,9042.186,OKAY,9042
2016-01-06 04:00:00,8628.912,OKAY,8629
2016-01-06 05:00:00,8209.435,OKAY,8209
2016-01-06 06:00:00,7908.258,OKAY,7908
2016-01-06 07:00:00,7746.634999999999,OKAY,7747
2016-01-06 08:00:00,7700.109,OKAY,7700
2016-01-06 09:00:00,7650.269,OKAY,7650
2016-01-06 10:00:00,7749.167,OKAY,7749
