timestamp,value
2015-12-31 06:00:00,1893
2015-12-31 07:00:00,1786
2015-12-31 08:00:00,1727
2015-12-31 09:00:00,1689
2015-12-31 10:00:00,1689
2015-12-31 11:00:00,1754
2015-12-31 12:00:00,1861
2015-12-31 13:00:00,1974
2015-12-31 14:00:00,2061
2015-12-31 15:00:00,2156
2015-12-31 16:00:00,2227
2015-12-31 17:00:00,2274
2015-12-31 18:00:00,2285
2015-12-31 19:00:00,2281
2015-12-31 20:00:00,2294
2015-12-31 21:00:00,2313
2015-12-31 22:00:00,2441
2015-12-31 23:00:00,2767
2016-01-01 00:00:00,2814
2016-01-01 01:00:00,2727
2016-01-01 02:00:00,2601
2016-01-01 03:00:00,2483
2016-01-01 04:00:00,2390
2016-01-01 05:00:00,2308
2016-01-01 06:00:00,2145
2016-01-01 07:00:00,1997
2016-01-01 08:00:00,1884
2016-01-01 09:00:00,1811
2016-01-01 10:00:00,1759
2016-01-01 11:00:00,1759
2016-01-01 12:00:00,1784
2016-01-01 13:00:00,1769
2016-01-01 14:00:00,1790
2016-01-01 15:00:00,1878
2016-01-01 16:00:00,2014
2016-01-01 17:00:00,2148
2016-01-01 18:00:00,2233
2016-01-01 19:00:00,2259
2016-01-01 20:00:00,2255
2016-01-01 21:00:00,2229
2016-01-01 22:00:00,2366
2016-01-01 23:00:00,2681
2016-01-02 00:00:00,2730
2016-01-02 01:00:00,2697
2016-01-02 02:00:00,2643
2016-01-02 03:00:00,2563
2016-01-02 04:00:00,2415
2016-01-02 05:00:00,2234
2016-01-02 06:00:00,2023
2016-01-02 07:00:00,1922
2016-01-02 08:00:00,1862
2016-01-02 09:00:00,1825
2016-01-02 10:00:00,1789
2016-01-02 11:00:00,1784
2016-01-02 12:00:00,1838
2016-01-02 13:00:00,1945
2016-01-02 14:00:00,2052
2016-01-02 15:00:00,2164
2016-01-02 16:00:00,2243
2016-01-02 17:00:00,2297
2016-01-02 18:00:00,2284
2016-01-02 19:00:00,2246
2016-01-02 20:00:00,2216
2016-01-02 21:00:00,2196
2016-01-02 22:00:00,2339
2016-01-02 23:00:00,2637
2016-01-03 00:00:00,2693
2016-01-03 01:00:00,2652
2016-01-03 02:00:00,2590
2016-01-03 03:00:00,2512
2016-01-03 04:00:00,2402
2016-01-03 05:00:00,2241
2016-01-03 06:00:00,1996
2016-01-03 07:00:00,1891
2016-01-03 08:00:00,1825
2016-01-03 09:00:00,1784
2016-01-03 10:00:00,1742
2016-01-03 11:00:00,1720
2016-01-03 12:00:00,1760
2016-01-03 13:00:00,1844
2016-01-03 14:00:00,1931
2016-01-03 15:00:00,2027
2016-01-03 16:00:00,2102
2016-01-03 17:00:00,2147
2016-01-03 18:00:00,2144
2016-01-03 19:00:00,2131
2016-01-03 20:00:00,2120
2016-01-03 21:00:00,2115
2016-01-03 22:00:00,2273
2016-01-03 23:00:00,2554
2016-01-04 00:00:00,2628
2016-01-04 01:00:00,2615
2016-01-04 02:00:00,2562
2016-01-04 03:00:00,2461
2016-01-04 04:00:00,2315
2016-01-04 05:00:00,2143
2016-01-04 06:00:00,1929
2016-01-04 07:00:00,1844
2016-01-04 08:00:00,1799
2016-01-04 09:00:00,1779
2016-01-04 10:00:00,1835
2016-01-04 11:00:00,1934
2016-01-04 12:00:00,2147
2016-01-04 13:00:00,2336
2016-01-04 14:00:00,2400
2016-01-04 15:00:00,2452
2016-01-04 16:00:00,2502
2016-01-04 17:00:00,2510
