"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2020/01/01 00:00:00","NORTH","61755","604.5"
"2020/01/01 01:00:00","NORTH","61755","600.8"
"2020/01/01 02:00:00","NORTH","61755","596.7"
"2020/01/01 03:00:00","NORTH","61755","595.7"
"2020/01/01 04:00:00","NORTH","61755","587.1"
"2020/01/01 05:00:00","NORTH","61755","596.2"
"2020/01/01 06:00:00","NORTH","61755","611.3"
"2020/01/01 07:00:00","NORTH","61755","589.1"
"2020/01/01 08:00:00","NORTH","61755","591.9"
"2020/01/01 09:00:00","NORTH","61755","596.5"
"2020/01/01 10:00:00","NORTH","61755","603.1"
"2020/01/01 11:00:00","NORTH","61755","617.1"
"2020/01/01 12:00:00","NORTH","61755","626.8"
"2020/01/01 13:00:00","NORTH","61755","640.5"
"2020/01/01 14:00:00","NORTH","61755","633.6"
"2020/01/01 15:00:00","NORTH","61755","623.2"
"2020/01/01 16:00:00","NORTH","61755","633.8"
"2020/01/01 17:00:00","NORTH","61755","670"
"2020/01/01 18:00:00","NORTH","61755","639.6"
"2020/01/01 19:00:00","NORTH","61755","624.2"
"2020/01/01 20:00:00","NORTH","61755","641.5"
"2020/01/01 21:00:00","NORTH","61755","635.9"
"2020/01/01 22:00:00","NORTH","61755","624.7"
"2020/01/01 23:00:00","NORTH","61755","615.3"
"2020/01/02 00:00:00","NORTH","61755","606.1"
"2020/01/02 01:00:00","NORTH","61755","605"
"2020/01/02 02:00:00","NORTH","61755","601.6"
"2020/01/02 03:00:00","NORTH","61755","584.4"
"2020/01/02 04:00:00","NORTH","61755","602.8"
"2020/01/02 05:00:00","NORTH","61755","615.1"
"2020/01/02 06:00:00","NORTH","61755","632.5"
"2020/01/02 07:00:00","NORTH","61755","619.2"
"2020/01/02 08:00:00","NORTH","61755","637.9"
"2020/01/02 09:00:00","NORTH","61755","659.1"
"2020/01/02 10:00:00","NORTH","61755","644.3"
"2020/01/02 11:00:00","NORTH","61755","616.7"
"2020/01/02 12:00:00","NORTH","61755","631.5"
"2020/01/02 13:00:00","NORTH","61755","631.5"
"2020/01/02 14:00:00","NORTH","61755","636.4"
"2020/01/02 15:00:00","NORTH","61755","619.5"
"2020/01/02 16:00:00","NORTH","61755","615.5"
"2020/01/02 17:00:00","NORTH","61755","629.2"
"2020/01/02 18:00:00","NORTH","61755","618"
"2020/01/02 19:00:00","NORTH","61755","625.2"
"2020/01/02 20:00:00","NORTH","61755","613"
"2020/01/02 21:00:00","NORTH","61755","597.2"
"2020/01/02 22:00:00","NORTH","61755","576"
"2020/01/02 23:00:00","NORTH","61755","576"
"2020/01/03 00:00:00","NORTH","61755","589.8"
"2020/01/03 01:00:00","NORTH","61755","560.6"
"2020/01/03 02:00:00","NORTH","61755","562.3"
"2020/01/03 03:00:00","NORTH","61755","564.4"
"2020/01/03 04:00:00","NORTH","61755","543.7"
"2020/01/03 05:00:00","NORTH","61755","553.5"
"2020/01/03 06:00:00","NORTH","61755","573.6"
"2020/01/03 07:00:00","NORTH","61755","626"
"2020/01/03 08:00:00","NORTH","61755","626.3"
"2020/01/03 09:00:00","NORTH","61755","636.3"
"2020/01/03 10:00:00","NORTH","61755","637.6"
"2020/01/03 11:00:00","NORTH","61755","635.2"
"2020/01/03 12:00:00","NORTH","61755","598.8"
"2020/01/03 13:00:00","NORTH","61755","601.9"
"2020/01/03 14:00:00","NORTH","61755","616"
"2020/01/03 15:00:00","NORTH","61755","593.8"
"2020/01/03 16:00:00","NORTH","61755","618.8"
"2020/01/03 17:00:00","NORTH","61755","614.9"
"2020/01/03 18:00:00","NORTH","61755","603.4"
"2020/01/03 19:00:00","NORTH","61755","593.9"
"2020/01/03 20:00:00","NORTH","61755","611.1"
"2020/01/03 21:00:00","NORTH","61755","592.8"
"2020/01/03 22:00:00","NORTH","61755","587.9"
"2020/01/03 23:00:00","NORTH","61755","552.6"
"2020/01/04 00:00:00","NORTH","61755","572.3"
"2020/01/04 01:00:00","NORTH","61755","558.9"
"2020/01/04 02:00:00","NORTH","61755","537.2"
"2020/01/04 03:00:00","NORTH","61755","534.2"
"2020/01/04 04:00:00","NORTH","61755","536.6"
"2020/01/04 05:00:00","NORTH","61755","545.4"
"2020/01/04 06:00:00","NORTH","61755","559.3"
"2020/01/04 07:00:00","NORTH","61755","596.6"
"2020/01/04 08:00:00","NORTH","61755","596.8"
"2020/01/04 09:00:00","NORTH","61755","625.8"
"2020/01/04 10:00:00","NORTH","61755","594.4"
"2020/01/04 11:00:00","NORTH","61755","621.4"
"2020/01/04 12:00:00","NORTH","61755","630.5"
"2020/01/04 13:00:00","NORTH","61755","662.3"
"2020/01/04 14:00:00","NORTH","61755","624.8"
"2020/01/04 15:00:00","NORTH","61755","617.7"
"2020/01/04 16:00:00","NORTH","61755","639.1"
"2020/01/04 17:00:00","NORTH","61755","677.3"
"2020/01/04 18:00:00","NORTH","61755","675"
"2020/01/04 19:00:00","NORTH","61755","682.6"
"2020/01/04 20:00:00","NORTH","61755","675.7"
"2020/01/04 21:00:00","NORTH","61755","654.7"
"2020/01/04 22:00:00","NORTH","61755","627.8"
"2020/01/04 23:00:00","NORTH","61755","634.3"
"2020/01/05 00:00:00","NORTH","61755","627.8"
"2020/01/05 01:00:00","NORTH","61755","608.9"
"2020/01/05 02:00:00","NORTH","61755","606.4"
"2020/01/05 03:00:00","NORTH","61755","606.1"
"2020/01/05 04:00:00","NORTH","61755","610.1"
"2020/01/05 05:00:00","NORTH","61755","618"
"2020/01/05 06:00:00","NORTH","61755","587.4"
"2020/01/05 07:00:00","NORTH","61755","610.9"
"2020/01/05 08:00:00","NORTH","61755","629.6"
"2020/01/05 09:00:00","NORTH","61755","646.6"
"2020/01/05 10:00:00","NORTH","61755","645.8"
"2020/01/05 11:00:00","NORTH","61755","627"
"2020/01/05 12:00:00","NORTH","61755","617.6"
"2020/01/05 13:00:00","NORTH","61755","617"
"2020/01/05 14:00:00","NORTH","61755","618.1"
"2020/01/05 15:00:00","NORTH","61755","627"
"2020/01/05 16:00:00","NORTH","61755","671.5"
