"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2020/01/01 00:00:00","MILLWD","61759","303.8"
"2020/01/01 01:00:00","MILLWD","61759","292.3"
"2020/01/01 02:00:00","MILLWD","61759","279.9"
"2020/01/01 03:00:00","MILLWD","61759","274.5"
"2020/01/01 04:00:00","MILLWD","61759","273.6"
"2020/01/01 05:00:00","MILLWD","61759","273.4"
"2020/01/01 06:00:00","MILLWD","61759","279.1"
"2020/01/01 07:00:00","MILLWD","61759","291.1"
"2020/01/01 08:00:00","MILLWD","61759","300"
"2020/01/01 09:00:00","MILLWD","61759","303.7"
"2020/01/01 10:00:00","MILLWD","61759","324"
"2020/01/01 11:00:00","MILLWD","61759","342.6"
"2020/01/01 12:00:00","MILLWD","61759","341.1"
"2020/01/01 13:00:00","MILLWD","61759","348.9"
"2020/01/01 14:00:00","MILLWD","61759","350.8"
"2020/01/01 15:00:00","MILLWD","61759","350.8"
"2020/01/01 16:00:00","MILLWD","61759","367.3"
"2020/01/01 17:00:00","MILLWD","61759","391.3"
"2020/01/01 18:00:00","MILLWD","61759","387.6"
"2020/01/01 19:00:00","MILLWD","61759","376.9"
"2020/01/01 20:00:00","MILLWD","61759","369.3"
"2020/01/01 21:00:00","MILLWD","61759","363"
"2020/01/01 22:00:00","MILLWD","61759","339.7"
"2020/01/01 23:00:00","MILLWD","61759","315.8"
"2020/01/02 00:00:00","MILLWD","61759","298"
"2020/01/02 01:00:00","MILLWD","61759","284.7"
"2020/01/02 02:00:00","MILLWD","61759","289.2"
"2020/01/02 03:00:00","MILLWD","61759","287.4"
"2020/01/02 04:00:00","MILLWD","61759","295.7"
"2020/01/02 05:00:00","MILLWD","61759","309.6"
"2020/01/02 06:00:00","MILLWD","61759","347.6"
"2020/01/02 07:00:00","MILLWD","61759","362.7"
"2020/01/02 08:00:00","MILLWD","61759","361"
"2020/01/02 09:00:00","MILLWD","61759","358.9"
"2020/01/02 10:00:00","MILLWD","61759","350.4"
"2020/01/02 11:00:00","MILLWD","61759","342"
"2020/01/02 12:00:00","MILLWD","61759","328.3"
