"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2021/01/01 00:00:00","NORTH","61755","635.4952"
"2021/01/01 01:00:00","NORTH","61755","631.721"
"2021/01/01 02:00:00","NORTH","61755","616.9144"
"2021/01/01 03:00:00","NORTH","61755","614.5908"
"2021/01/01 04:00:00","NORTH","61755","617.9656"
"2021/01/01 05:00:00","NORTH","61755","618.3584"
"2021/01/01 06:00:00","NORTH","61755","629.6308"
"2021/01/01 07:00:00","NORTH","61755","632.7521"
"2021/01/01 08:00:00","NORTH","61755","641.8198"
"2021/01/01 09:00:00","NORTH","61755","648.0957"
"2021/01/01 10:00:00","NORTH","61755","652.5231"
"2021/01/01 11:00:00","NORTH","61755","665.1569"
"2021/01/01 12:00:00","NORTH","61755","657.7849"
"2021/01/01 13:00:00","NORTH","61755","658.5887"
"2021/01/01 14:00:00","NORTH","61755","656.2835"
"2021/01/01 15:00:00","NORTH","61755","663.1222"
"2021/01/01 16:00:00","NORTH","61755","681.8668"
"2021/01/01 17:00:00","NORTH","61755","691.4823"
"2021/01/01 18:00:00","NORTH","61755","677.9699"
"2021/01/01 19:00:00","NORTH","61755","672.7795"
"2021/01/01 20:00:00","NORTH","61755","663.9091"
"2021/01/01 21:00:00","NORTH","61755","649.1414"
"2021/01/01 22:00:00","NORTH","61755","637.2982"
"2021/01/01 23:00:00","NORTH","61755","629.5506"
"2021/01/02 00:00:00","NORTH","61755","628.7663"
"2021/01/02 01:00:00","NORTH","61755","620.6396"
"2021/01/02 02:00:00","NORTH","61755","611.3924"
"2021/01/02 03:00:00","NORTH","61755","610.1756"
"2021/01/02 04:00:00","NORTH","61755","611.0444"
"2021/01/02 05:00:00","NORTH","61755","616.5511"
"2021/01/02 06:00:00","NORTH","61755","627.3198"
"2021/01/02 07:00:00","NORTH","61755","643.349"
"2021/01/02 08:00:00","NORTH","61755","660.6122"
"2021/01/02 09:00:00","NORTH","61755","665.6391"
"2021/01/02 10:00:00","NORTH","61755","665.3773"
"2021/01/02 11:00:00","NORTH","61755","661.7249"
"2021/01/02 12:00:00","NORTH","61755","659.0866"
"2021/01/02 13:00:00","NORTH","61755","658.2542"
"2021/01/02 14:00:00","NORTH","61755","662.5279"
"2021/01/02 15:00:00","NORTH","61755","665.334"
"2021/01/02 16:00:00","NORTH","61755","673.0582"
"2021/01/02 17:00:00","NORTH","61755","691.5677"
"2021/01/02 18:00:00","NORTH","61755","687.4185"
"2021/01/02 19:00:00","NORTH","61755","671.2288"
"2021/01/02 20:00:00","NORTH","61755","662.598"
"2021/01/02 21:00:00","NORTH","61755","647.4775"
"2021/01/02 22:00:00","NORTH","61755","634.9535"
"2021/01/02 23:00:00","NORTH","61755","630.0457"
"2021/01/03 00:00:00","NORTH","61755","631.5004"
"2021/01/03 01:00:00","NORTH","61755","624.3989"
"2021/01/03 02:00:00","NORTH","61755","617.4348"
"2021/01/03 03:00:00","NORTH","61755","607.2727"
"2021/01/03 04:00:00","NORTH","61755","611.8199"
"2021/01/03 05:00:00","NORTH","61755","614.369"
"2021/01/03 06:00:00","NORTH","61755","622.2903"
"2021/01/03 07:00:00","NORTH","61755","627.7424"
"2021/01/03 08:00:00","NORTH","61755","640.2213"
"2021/01/03 09:00:00","NORTH","61755","650.9448"
"2021/01/03 10:00:00","NORTH","61755","652.2717"
"2021/01/03 11:00:00","NORTH","61755","657.7505"
"2021/01/03 12:00:00","NORTH","61755","662.0876"
"2021/01/03 13:00:00","NORTH","61755","663.3097"
"2021/01/03 14:00:00","NORTH","61755","659.868"
"2021/01/03 15:00:00","NORTH","61755","666.3754"
"2021/01/03 16:00:00","NORTH","61755","683.6297"
"2021/01/03 17:00:00","NORTH","61755","684.9201"
"2021/01/03 18:00:00","NORTH","61755","679.9518"
"2021/01/03 19:00:00","NORTH","61755","679.9862"
"2021/01/03 20:00:00","NORTH","61755","670.5889"
"2021/01/03 21:00:00","NORTH","61755","650.7819"
"2021/01/03 22:00:00","NORTH","61755","638.8022"
"2021/01/03 23:00:00","NORTH","61755","623.7634"
"2021/01/04 00:00:00","NORTH","61755","612.8903"
"2021/01/04 01:00:00","NORTH","61755","605.151"
"2021/01/04 02:00:00","NORTH","61755","611.7628"
"2021/01/04 03:00:00","NORTH","61755","606.9036"
"2021/01/04 04:00:00","NORTH","61755","619.0153"
"2021/01/04 05:00:00","NORTH","61755","633.0406"
"2021/01/04 06:00:00","NORTH","61755","645.2924"
"2021/01/04 07:00:00","NORTH","61755","664.3088"
"2021/01/04 08:00:00","NORTH","61755","670.4346"
"2021/01/04 09:00:00","NORTH","61755","673.4503"
"2021/01/04 10:00:00","NORTH","61755","671.4425"
"2021/01/04 11:00:00","NORTH","61755","673.0476"
"2021/01/04 12:00:00","NORTH","61755","670.2191"
"2021/01/04 13:00:00","NORTH","61755","663.0393"
"2021/01/04 14:00:00","NORTH","61755","659.4322"
"2021/01/04 15:00:00","NORTH","61755","661.7127"
"2021/01/04 16:00:00","NORTH","61755","672.352"
"2021/01/04 17:00:00","NORTH","61755","683.8142"
"2021/01/04 18:00:00","NORTH","61755","680.0238"
"2021/01/04 19:00:00","NORTH","61755","682.137"
"2021/01/04 20:00:00","NORTH","61755","669.3507"
"2021/01/04 21:00:00","NORTH","61755","656.9555"
"2021/01/04 22:00:00","NORTH","61755","644.2077"
"2021/01/04 23:00:00","NORTH","61755","631.8108"
"2021/01/05 00:00:00","NORTH","61755","624.6315"
"2021/01/05 01:00:00","NORTH","61755","620.3419"
"2021/01/05 02:00:00","NORTH","61755","620.4279"
"2021/01/05 03:00:00","NORTH","61755","624.4426"
"2021/01/05 04:00:00","NORTH","61755","627.794"
"2021/01/05 05:00:00","NORTH","61755","642.4622"
"2021/01/05 06:00:00","NORTH","61755","653.7735"
"2021/01/05 07:00:00","NORTH","61755","676.5867"
"2021/01/05 08:00:00","NORTH","61755","678.2489"
"2021/01/05 09:00:00","NORTH","61755","681.4164"
"2021/01/05 10:00:00","NORTH","61755","671.1394"
"2021/01/05 11:00:00","NORTH","61755","669.9088"
"2021/01/05 12:00:00","NORTH","61755","679.8092"
"2021/01/05 13:00:00","NORTH","61755","670.5174"
"2021/01/05 14:00:00","NORTH","61755","671.7382"
"2021/01/05 15:00:00","NORTH","61755","675.6476"
"2021/01/05 16:00:00","NORTH","61755","689.5355"
"2021/01/05 17:00:00","NORTH","61755","700.1307"
"2021/01/05 18:00:00","NORTH","61755","695.0971"
"2021/01/05 19:00:00","NORTH","61755","688.7937"
"2021/01/05 20:00:00","NORTH","61755","680.573"
"2021/01/05 21:00:00","NORTH","61755","665.8727"
"2021/01/05 22:00:00","NORTH","61755","656.5837"
"2021/01/05 23:00:00","NORTH","61755","638.7339"
"2021/01/06 00:00:00","NORTH","61755","641.4015"
"2021/01/06 01:00:00","NORTH","61755","639.718"
"2021/01/06 02:00:00","NORTH","61755","629.2674"
"2021/01/06 03:00:00","NORTH","61755","628.716"
"2021/01/06 04:00:00","NORTH","61755","635.3673"
"2021/01/06 05:00:00","NORTH","61755","647.3653"
"2021/01/06 06:00:00","NORTH","61755","665.4499"
"2021/01/06 07:00:00","NORTH","61755","681.1643"
"2021/01/06 08:00:00","NORTH","61755","687.255"
"2021/01/06 09:00:00","NORTH","61755","688.6138"
"2021/01/06 10:00:00","NORTH","61755","688.07"
"2021/01/06 11:00:00","NORTH","61755","685.6193"
"2021/01/06 12:00:00","NORTH","61755","679.6188"
"2021/01/06 13:00:00","NORTH","61755","679.5046"
"2021/01/06 14:00:00","NORTH","61755","678.3703"
"2021/01/06 15:00:00","NORTH","61755","689.4658"
"2021/01/06 16:00:00","NORTH","61755","694.9232"
"2021/01/06 17:00:00","NORTH","61755","702.2695"
"2021/01/06 18:00:00","NORTH","61755","700.4722"
"2021/01/06 19:00:00","NORTH","61755","693.4644"
"2021/01/06 20:00:00","NORTH","61755","687.3228"
"2021/01/06 21:00:00","NORTH","61755","681.3137"
"2021/01/06 22:00:00","NORTH","61755","667.5337"
"2021/01/06 23:00:00","NORTH","61755","658.0968"
"2021/01/07 00:00:00","NORTH","61755","653.0085"
"2021/01/07 01:00:00","NORTH","61755","649.3707"
"2021/01/07 02:00:00","NORTH","61755","642.6403"
"2021/01/07 03:00:00","NORTH","61755","648.6992"
"2021/01/07 04:00:00","NORTH","61755","652.7746"
"2021/01/07 05:00:00","NORTH","61755","662.0964"
"2021/01/07 06:00:00","NORTH","61755","676.8591"
"2021/01/07 07:00:00","NORTH","61755","695.1437"
"2021/01/07 08:00:00","NORTH","61755","697.2613"
"2021/01/07 09:00:00","NORTH","61755","693.6882"
"2021/01/07 10:00:00","NORTH","61755","686.2811"
"2021/01/07 11:00:00","NORTH","61755","692.7311"
"2021/01/07 12:00:00","NORTH","61755","691.6895"
"2021/01/07 13:00:00","NORTH","61755","686.7538"
"2021/01/07 14:00:00","NORTH","61755","673.1868"
"2021/01/07 15:00:00","NORTH","61755","674.6064"
"2021/01/07 16:00:00","NORTH","61755","689.0254"
"2021/01/07 17:00:00","NORTH","61755","708.397"
"2021/01/07 18:00:00","NORTH","61755","700.0039"
"2021/01/07 19:00:00","NORTH","61755","695.9236"
"2021/01/07 20:00:00","NORTH","61755","691.1437"
"2021/01/07 21:00:00","NORTH","61755","668.3715"
"2021/01/07 22:00:00","NORTH","61755","658.9229"
"2021/01/07 23:00:00","NORTH","61755","644.8692"
"2021/01/08 00:00:00","NORTH","61755","648.7696"
"2021/01/08 01:00:00","NORTH","61755","642.803"
"2021/01/08 02:00:00","NORTH","61755","643.9443"
"2021/01/08 03:00:00","NORTH","61755","646.3896"
"2021/01/08 04:00:00","NORTH","61755","649.7521"
"2021/01/08 05:00:00","NORTH","61755","662.3965"
