date_time,raw demand (MW),category,cleaned demand (MW)
2016-01-01 00:00:00,30875,OKAY,30875
2016-01-01 01:00:00,31457,OKAY,31457
2016-01-01 02:00:00,30969,OKAY,30969
2016-01-01 03:00:00,30397,OKAY,30397
2016-01-01 04:00:00,29818,OKAY,29818
2016-01-01 05:00:00,29085,OKAY,29085
2016-01-01 06:00:00,28343,OKAY,28343
2016-01-01 07:00:00,27803,OKAY,27803
2016-01-01 08:00:00,27483,OKAY,27483
2016-01-01 09:00:00,27229,OKAY,27229
2016-01-01 10:00:00,27250,OKAY,27250
2016-01-01 11:00:00,27438,OKAY,27438
2016-01-01 12:00:00,27906,OKAY,27906
2016-01-01 13:00:00,28588,OKAY,28588
2016-01-01 14:00:00,29055,OKAY,29055
2016-01-01 15:00:00,29056,OKAY,29056
2016-01-01 16:00:00,29031,OKAY,29031
2016-01-01 17:00:00,28805,OKAY,28805
2016-01-01 18:00:00,28399,OKAY,28399
2016-01-01 19:00:00,27749,OKAY,27749
2016-01-01 20:00:00,27042,OKAY,27042
2016-01-01 21:00:00,26543,OKAY,26543
2016-01-01 22:00:00,26357,OKAY,26357
2016-01-01 23:00:00,26845,OKAY,26845
2016-01-02 00:00:00,28832,OKAY,28832
2016-01-02 01:00:00,29906,OKAY,29906
2016-01-02 02:00:00,29894,OKAY,29894
2016-01-02 03:00:00,29745,OKAY,29745
2016-01-02 04:00:00,29382,OKAY,29382
2016-01-02 05:00:00,28685,OKAY,28685
2016-01-02 06:00:00,27755,OKAY,27755
2016-01-02 07:00:00,27061,OKAY,27061
2016-01-02 08:00:00,26723,OKAY,26723
2016-01-02 09:00:00,26577,OKAY,26577
2016-01-02 10:00:00,26628,OKAY,26628
2016-01-02 11:00:00,26977,OKAY,26977
2016-01-02 12:00:00,27675,OKAY,27675
2016-01-02 13:00:00,28649,OKAY,28649
2016-01-02 14:00:00,29500,OKAY,29500
2016-01-02 15:00:00,29782,OKAY,29782
2016-01-02 16:00:00,29759,OKAY,29759
2016-01-02 17:00:00,29393,OKAY,29393
2016-01-02 18:00:00,28769,OKAY,28769
2016-01-02 19:00:00,27919,OKAY,27919
2016-01-02 20:00:00,27031,OKAY,27031
2016-01-02 21:00:00,26356,OKAY,26356
2016-01-02 22:00:00,26109,OKAY,26109
2016-01-02 23:00:00,26589,OKAY,26589
2016-01-03 00:00:00,28472,OKAY,28472
2016-01-03 01:00:00,29740,OKAY,29740
2016-01-03 02:00:00,29802,OKAY,29802
2016-01-03 03:00:00,29762,OKAY,29762
2016-01-03 04:00:00,29323,OKAY,29323
2016-01-03 05:00:00,28547,OKAY,28547
2016-01-03 06:00:00,27573,OKAY,27573
2016-01-03 07:00:00,26902,OKAY,26902
2016-01-03 08:00:00,26543,OKAY,26543
2016-01-03 09:00:00,26339,OKAY,26339
2016-01-03 10:00:00,26410,OKAY,26410
2016-01-03 11:00:00,26703,OKAY,26703
2016-01-03 12:00:00,27264,OKAY,27264
2016-01-03 13:00:00,28119,OKAY,28119
2016-01-03 14:00:00,29013,OKAY,29013
2016-01-03 15:00:00,29289,OKAY,29289
2016-01-03 16:00:00,28906,OKAY,28906
2016-01-03 17:00:00,28224,OKAY,28224
2016-01-03 18:00:00,27647,OKAY,27647
2016-01-03 19:00:00,27195,OKAY,27195
2016-01-03 20:00:00,26627,OKAY,26627
2016-01-03 21:00:00,26207,OKAY,26207
2016-01-03 22:00:00,26150,OKAY,26150
2016-01-03 23:00:00,26743,OKAY,26743
2016-01-04 00:00:00,28959,OKAY,28959
2016-01-04 01:00:00,30467,OKAY,30467
2016-01-04 02:00:00,30859,OKAY,30859
2016-01-04 03:00:00,30748,OKAY,30748
2016-01-04 04:00:00,30241,OKAY,30241
2016-01-04 05:00:00,29144,OKAY,29144
2016-01-04 06:00:00,28102,OKAY,28102
2016-01-04 07:00:00,27580,OKAY,27580
2016-01-04 08:00:00,27545,OKAY,27545
2016-01-04 09:00:00,27691,OKAY,27691
2016-01-04 10:00:00,28057,OKAY,28057
2016-01-04 11:00:00,28792,OKAY,28792
2016-01-04 12:00:00,30405,OKAY,30405
2016-01-04 13:00:00,32890,OKAY,32890
2016-01-04 14:00:00,34440,OKAY,34440
2016-01-04 15:00:00,34311,OKAY,34311
2016-01-04 16:00:00,33955,OKAY,33955
2016-01-04 17:00:00,33540,OKAY,33540
2016-01-04 18:00:00,32687,OKAY,32687
2016-01-04 19:00:00,31814,OKAY,31814
2016-01-04 20:00:00,31142,OKAY,31142
2016-01-04 21:00:00,30416,OKAY,30416
2016-01-04 22:00:00,30071,OKAY,30071
2016-01-04 23:00:00,30523,OKAY,30523
2016-01-05 00:00:00,32510,OKAY,32510
2016-01-05 01:00:00,33931,OKAY,33931
2016-01-05 02:00:00,34013,OKAY,34013
2016-01-05 03:00:00,33798,OKAY,33798
2016-01-05 04:00:00,32945,OKAY,32945
2016-01-05 05:00:00,31422,OKAY,31422
2016-01-05 06:00:00,30156,OKAY,30156
2016-01-05 07:00:00,29402,OKAY,29402
2016-01-05 08:00:00,29178,OKAY,29178
2016-01-05 09:00:00,29161,OKAY,29161
2016-01-05 10:00:00,29402,OKAY,29402
2016-01-05 11:00:00,30030,OKAY,30030
